Transaction ID,Customer ID,Product Category,Product Name,Quantity,Unit Price,Total Amount,Purchase Date,Customer City,Payment Method
TXN-20260930,CUST-1606,Electronics,Laptop,4,88598.98,354395.92,31/03/2026,Islamabad,Debit Card
TXN-20260931,CUST-1465,Clothing,Jacket,5,4675.38,23376.9,14/05/2026,Islamabad,Credit Card
TXN-20260932,CUST-1739,Groceries,Cooking Oil 5L,1,2663.56,2663.56,26/02/2026,Karachi,Credit Card
TXN-20260933,CUST-1367,Clothing,Kurtas,2,2887.6,5775.2,21/01/2026,Faisalabad,Cash
TXN-20260934,CUST-1619,Electronics,Smart Phone,4,46236.12,184944.48,11/01/2026,Karachi,Cash
TXN-20260935,CUST-1028,Electronics,Smart Watch,4,6055.91,24223.64,31/01/2026,Islamabad,Cash
TXN-20260936,CUST-2450,Electronics,Bluetooth Speaker,1,3558.66,3558.66,01/02/2026,Rawalpindi,Credit Card
TXN-20260937,CUST-2093,Restaurant Orders,Burger Combo,3,823.21,2469.63,08/01/2026,Lahore,Credit Card
TXN-20260938,CUST-1259,Groceries,Milk Pack 1L,2,285.59,571.18,09/05/2026,Multan,JazzCash
TXN-20260939,CUST-1561,Clothing,Socks Pack,1,604.21,604.21,29/05/2026,Lahore,JazzCash
TXN-20260940,CUST-1093,Clothing,Jeans,2,2302.14,4604.28,18/05/2026,Lahore,Cash
TXN-20260941,CUST-1111,Clothing,Socks Pack,4,621.08,2484.32,04/04/2026,Multan,JazzCash
TXN-20260942,CUST-2133,Clothing,Jacket,1,4578.09,4578.09,16/02/2026,Islamabad,EasyPaisa
TXN-20260943,CUST-1598,Supermarket Sales,Detergent Powder,4,1402,5608,29/01/2026,Islamabad,Cash
TXN-20260944,CUST-2428,Supermarket Sales,Shampoo,4,851.68,3406.72,03/04/2026,Multan,Debit Card
TXN-20260945,CUST-1258,Restaurant Orders,Pizza Large,4,1581.07,6324.28,30/01/2026,Faisalabad,Debit Card
TXN-20260946,CUST-2306,Supermarket Sales,Dishwasher Liquid,4,460.63,1842.52,27/02/2026,Rawalpindi,EasyPaisa
TXN-20260947,CUST-2005,Groceries,Tea Pack,1,920.43,920.43,02/05/2026,Multan,Debit Card
TXN-20260948,CUST-1210,Clothing,T-Shirt,4,1259.85,5039.4,27/01/2026,Faisalabad,EasyPaisa
TXN-20260949,CUST-1025,Restaurant Orders,Pizza Large,4,1587.17,6348.68,13/04/2026,Multan,JazzCash
TXN-20260950,CUST-2175,Electronics,Laptop,2,81300.04,162600.08,28/03/2026,Karachi,JazzCash
TXN-20260951,CUST-1582,Supermarket Sales,Shampoo,4,827.29,3309.16,08/05/2026,Islamabad,JazzCash
TXN-20260952,CUST-1961,Restaurant Orders,Biryani Platter,4,615.38,2461.52,02/04/2026,Faisalabad,JazzCash
TXN-20260953,CUST-1980,Supermarket Sales,Toothpaste,2,350.4,700.8,27/04/2026,Lahore,Cash
TXN-20260954,CUST-1902,Groceries,Tea Pack,2,949.74,1899.48,08/01/2026,Lahore,Cash
TXN-20260955,CUST-1697,Electronics,Power Bank,2,2544.53,5089.06,08/04/2026,Rawalpindi,Debit Card
TXN-20260956,CUST-1377,Clothing,Kurtas,1,3036.59,3036.59,20/01/2026,Multan,JazzCash
TXN-20260957,CUST-1105,Supermarket Sales,Toothpaste,4,339.57,1358.28,06/05/2026,Rawalpindi,Debit Card
TXN-20260958,CUST-1517,Restaurant Orders,Biryani Platter,5,618.57,3092.85,20/05/2026,Lahore,Cash
TXN-20260959,CUST-1978,Supermarket Sales,Shampoo,3,840.11,2520.33,07/04/2026,Faisalabad,EasyPaisa
TXN-20260960,CUST-1233,Electronics,Smart Phone,3,43545.91,130637.73,12/02/2026,Faisalabad,EasyPaisa
TXN-20260961,CUST-1133,Clothing,Kurtas,4,3064.72,12258.88,29/01/2026,Rawalpindi,EasyPaisa
TXN-20260962,CUST-1820,Restaurant Orders,Molten Lava Cake,4,453.25,1813,24/05/2026,Karachi,JazzCash
TXN-20260963,CUST-2007,Electronics,Power Bank,5,2440.85,12204.25,07/04/2026,Rawalpindi,Debit Card
TXN-20260964,CUST-1151,Groceries,Sugar 5kg,5,717.11,3585.55,12/01/2026,Karachi,Debit Card
TXN-20260965,CUST-2181,Groceries,Milk Pack 1L,3,276.28,828.84,08/04/2026,Lahore,EasyPaisa
TXN-20260966,CUST-2289,Groceries,Sugar 5kg,1,743.39,743.39,19/06/2026,Karachi,Credit Card
TXN-20260967,CUST-2405,Clothing,Kurtas,1,3027.76,3027.76,20/03/2026,Lahore,Debit Card
TXN-20260968,CUST-1109,Clothing,T-Shirt,1,1204.61,1204.61,28/04/2026,Multan,EasyPaisa
TXN-20260969,CUST-1310,Restaurant Orders,Molten Lava Cake,3,468.06,1404.18,06/01/2026,Multan,EasyPaisa
TXN-20260970,CUST-1305,Restaurant Orders,Pizza Large,4,1730.15,6920.6,27/05/2026,Faisalabad,Debit Card
TXN-20260971,CUST-2152,Restaurant Orders,Pizza Large,1,1700.87,1700.87,22/02/2026,Islamabad,EasyPaisa
TXN-20260972,CUST-1622,Restaurant Orders,Biryani Platter,3,580,1740,04/04/2026,Faisalabad,Credit Card
TXN-20260973,CUST-1174,Supermarket Sales,Shampoo,5,878.93,4394.65,24/02/2026,Islamabad,Debit Card
TXN-20260974,CUST-1508,Electronics,Bluetooth Speaker,4,3673.68,14694.72,27/02/2026,Rawalpindi,Cash
TXN-20260975,CUST-1242,Restaurant Orders,Pizza Large,3,1665.16,,18/01/2026,Rawalpindi,JazzCash
TXN-20260976,CUST-2142,Supermarket Sales,Toothpaste,1,339.84,339.84,16/06/2026,Islamabad,JazzCash
TXN-20260977,CUST-1852,Groceries,Tea Pack,3,965.53,2896.59,21/02/2026,Faisalabad,EasyPaisa
TXN-20260978,CUST-2241,Groceries,Milk Pack 1L,5,290.45,1452.25,16/02/2026,Lahore,JazzCash
TXN-20260979,CUST-2220,Clothing,Socks Pack,4,599.95,2399.8,10/03/2026,Multan,JazzCash
TXN-20260980,CUST-2266,Restaurant Orders,Cold Drink 1.5L,1,156.52,156.52,14/05/2026,Karachi,Debit Card
TXN-20260981,CUST-1462,Supermarket Sales,Detergent Powder,3,1363.65,4090.95,22/04/2026,Faisalabad,Debit Card
TXN-20260982,CUST-2070,Electronics,Laptop,3,87940.72,263822.16,15/03/2026,Multan,Credit Card
TXN-20260983,CUST-1779,Groceries,Milk Pack 1L,2,282.35,564.7,30/01/2026,Karachi,Credit Card
TXN-20260984,CUST-1922,Electronics,Laptop,3,87524.88,262574.64,29/04/2026,Faisalabad,JazzCash
TXN-20260985,CUST-1906,Supermarket Sales,Toothpaste,1,355.14,355.14,21/02/2026,Karachi,Debit Card
TXN-20260986,CUST-1608,Clothing,T-Shirt,3,1171.01,3513.03,18/06/2026,Rawalpindi,Credit Card
TXN-20260987,CUST-2205,Electronics,Power Bank,1,2570.56,2570.56,22/01/2026,Islamabad,JazzCash
TXN-20260988,CUST-1878,Groceries,Cooking Oil 5L,4,2704.15,10816.6,04/04/2026,Multan,Cash
TXN-20260989,CUST-1625,Supermarket Sales,Detergent Powder,5,1363.05,6815.25,09/05/2026,Lahore,JazzCash
TXN-20260990,CUST-2164,Restaurant Orders,Molten Lava Cake,1,438.83,438.83,02/03/2026,Rawalpindi,Cash
TXN-20260991,CUST-2271,Groceries,Sugar 5kg,4,774.93,3099.72,02/03/2026,Faisalabad,Credit Card
TXN-20260992,CUST-1123,Clothing,T-Shirt,3,1161.02,3483.06,23/04/2026,Faisalabad,Debit Card
TXN-20260993,CUST-2248,Restaurant Orders,Pizza Large,3,1648.41,4945.23,29/01/2026,Islamabad,JazzCash
TXN-20260994,CUST-1203,Supermarket Sales,Toothpaste,3,356.4,1069.2,07/02/2026,Islamabad,EasyPaisa
TXN-20260995,CUST-1425,Groceries,Sugar 5kg,5,714.08,3570.4,09/01/2026,Multan,Cash
TXN-20260996,CUST-2281,Clothing,Kurtas,3,3015.82,9047.46,13/06/2026,Multan,Debit Card
TXN-20260997,CUST-1432,Electronics,Smart Watch,4,6220.17,24880.68,10/04/2026,Lahore,EasyPaisa
TXN-20260998,CUST-1541,Groceries,Sugar 5kg,2,719.27,1438.54,18/03/2026,Karachi,Credit Card
TXN-20260999,CUST-2352,Supermarket Sales,Body Wash,4,674.67,2698.68,09/01/2026,Islamabad,Cash
TXN-20261000,CUST-1166,Supermarket Sales,Toothpaste,3,358.29,1074.87,19/04/2026,Lahore,Credit Card
TXN-20261001,CUST-1321,Groceries,Milk Pack 1L,4,277.42,1109.68,04/06/2026,Multan,JazzCash
TXN-20261002,CUST-1491,Groceries,Tea Pack,1,968.54,968.54,14/06/2026,Multan,Credit Card
TXN-20261003,CUST-1355,Supermarket Sales,Detergent Powder,2,1330.43,2660.86,10/06/2026,Islamabad,Debit Card
TXN-20261004,CUST-2130,Restaurant Orders,Pizza Large,2,1585.79,3171.58,13/05/2026,Multan,Credit Card
TXN-20261005,CUST-1153,Restaurant Orders,Cold Drink 1.5L,3,154.39,463.17,26/04/2026,Faisalabad,Credit Card
TXN-20261006,CUST-1320,Groceries,Basmati Rice 5kg,3,1833.74,5501.22,14/03/2026,Karachi,Cash
TXN-20261007,CUST-1005,Supermarket Sales,Body Wash,4,629.32,2517.28,27/05/2026,Karachi,Cash
TXN-20261008,CUST-1836,Electronics,Smart Watch,2,6088.26,12176.52,23/01/2026,Faisalabad,Credit Card
TXN-20261009,CUST-1922,Groceries,Basmati Rice 5kg,5,1718.96,8594.8,20/04/2026,Rawalpindi,Debit Card
TXN-20261010,CUST-2411,Clothing,T-Shirt,2,1254.96,2509.92,26/05/2026,Lahore,Cash
TXN-20261011,CUST-2216,Restaurant Orders,Cold Drink 1.5L,4,154.1,616.4,07/05/2026,Lahore,Credit Card
TXN-20261012,CUST-1962,Clothing,Jeans,3,2298.13,6894.39,15/03/2026,Multan,EasyPaisa
TXN-20261013,CUST-1596,Supermarket Sales,Detergent Powder,2,1390.38,2780.76,03/06/2026,Karachi,Debit Card
TXN-20261014,CUST-1066,Clothing,Jacket,2,4356.17,8712.34,08/01/2026,Islamabad,Debit Card
TXN-20261015,CUST-1474,Clothing,Socks Pack,2,597.06,1194.12,05/04/2026,Rawalpindi,EasyPaisa
TXN-20261016,CUST-1590,Electronics,Smart Phone,3,44859.97,134579.91,12/04/2026,Multan,Credit Card
TXN-20261017,CUST-2447,Supermarket Sales,Toothpaste,3,358.26,1074.78,19/01/2026,Lahore,JazzCash
TXN-20261018,CUST-1579,Electronics,Smart Phone,2,44247.88,88495.76,01/05/2026,Islamabad,JazzCash
TXN-20261019,CUST-2439,Restaurant Orders,Pizza Large,5,1568.38,7841.9,08/06/2026,Faisalabad,Debit Card
TXN-20261020,CUST-1929,Supermarket Sales,Body Wash,5,626.1,3130.5,11/01/2026,Rawalpindi,Credit Card
TXN-20261021,CUST-1145,Groceries,Basmati Rice 5kg,3,1800.67,5402.01,30/04/2026,Karachi,Cash
TXN-20261022,CUST-2407,Groceries,Milk Pack 1L,3,288.05,864.15,30/01/2026,Islamabad,Cash
TXN-20261023,CUST-1478,Clothing,Jacket,3,4667.26,14001.78,03/04/2026,Faisalabad,Debit Card
TXN-20261024,CUST-1541,Groceries,Milk Pack 1L,3,299.56,898.68,13/05/2026,Islamabad,EasyPaisa
TXN-20261025,CUST-2280,Clothing,Kurtas,4,3071.06,12284.24,08/02/2026,Rawalpindi,EasyPaisa
TXN-20261026,CUST-2207,Electronics,Laptop,2,82013.28,164026.56,16/02/2026,Lahore,EasyPaisa
TXN-20261027,CUST-2354,Groceries,Basmati Rice 5kg,4,1837.07,7348.28,30/01/2026,Faisalabad,Cash
TXN-20261028,CUST-1405,Supermarket Sales,Body Wash,5,681.77,3408.85,05/05/2026,Faisalabad,EasyPaisa
TXN-20261029,CUST-1870,Electronics,Laptop,1,81801.06,81801.06,22/02/2026,Islamabad,Credit Card
TXN-20261030,CUST-1235,Clothing,Socks Pack,5,619.35,3096.75,19/06/2026,Rawalpindi,Credit Card
TXN-20261031,CUST-2115,Restaurant Orders,Pizza Large,5,1654.29,8271.45,16/02/2026,Faisalabad,Cash
TXN-20261032,CUST-1460,Clothing,Jacket,3,4579.61,13738.83,07/01/2026,Islamabad,Cash
TXN-20261033,CUST-2326,Supermarket Sales,Body Wash,1,655.87,655.87,24/03/2026,Karachi,Cash
TXN-20261034,CUST-1305,Electronics,Power Bank,4,2582.67,10330.68,27/04/2026,Multan,Debit Card
TXN-20261035,CUST-1544,Restaurant Orders,Pizza Large,1,1621.86,1621.86,17/06/2026,Rawalpindi,EasyPaisa
TXN-20261036,CUST-1291,Groceries,Milk Pack 1L,1,279.25,279.25,14/06/2026,Islamabad,Debit Card
TXN-20261037,CUST-1146,Electronics,Smart Phone,5,45212.2,226061,08/04/2026,Lahore,EasyPaisa
TXN-20261038,CUST-1122,Groceries,Basmati Rice 5kg,4,1753.21,7012.84,23/01/2026,Lahore,Credit Card
TXN-20261039,CUST-1339,Clothing,Jacket,3,4625.77,13877.31,15/06/2026,Multan,Credit Card
TXN-20261040,CUST-1629,Electronics,Bluetooth Speaker,4,3496.8,13987.2,21/03/2026,Multan,JazzCash
TXN-20261041,CUST-2218,Clothing,Kurtas,3,3049.66,9148.98,12/05/2026,Karachi,EasyPaisa
TXN-20261042,CUST-2165,Supermarket Sales,Toothpaste,5,349.18,1745.9,03/06/2026,Faisalabad,Cash
TXN-20261043,CUST-1591,Supermarket Sales,Body Wash,4,657.4,2629.6,11/06/2026,Faisalabad,Cash
TXN-20261044,CUST-1899,Electronics,Smart Watch,4,5905.05,23620.2,27/02/2026,Multan,Credit Card
TXN-20261045,CUST-1254,Supermarket Sales,Dishwasher Liquid,5,455.83,2279.15,22/01/2026,Islamabad,EasyPaisa
TXN-20261046,CUST-1959,Supermarket Sales,Shampoo,4,884.61,3538.44,18/03/2026,Karachi,Credit Card
TXN-20261047,CUST-2410,Groceries,Basmati Rice 5kg,3,1804.16,5412.48,26/05/2026,Lahore,JazzCash
TXN-20261048,CUST-1622,Electronics,Smart Phone,5,45060.37,225301.85,19/04/2026,Faisalabad,Cash
TXN-20261049,CUST-2433,Supermarket Sales,Dishwasher Liquid,3,464.08,1392.24,07/03/2026,Rawalpindi,Cash
TXN-20261050,CUST-1824,Restaurant Orders,Pizza Large,4,1586.3,6345.2,15/02/2026,Karachi,EasyPaisa
TXN-20261051,CUST-1557,Electronics,Smart Phone,3,44623.13,133869.39,22/03/2026,Rawalpindi,EasyPaisa
TXN-20261052,CUST-2024,Supermarket Sales,Dishwasher Liquid,3,463.85,1391.55,17/02/2026,Karachi,Credit Card
TXN-20261053,CUST-2105,Electronics,Smart Watch,1,5855.59,5855.59,22/04/2026,Rawalpindi,Cash
TXN-20261054,CUST-2011,Electronics,Power Bank,2,2404.17,4808.34,17/06/2026,Faisalabad,EasyPaisa
TXN-20261055,CUST-1896,Supermarket Sales,Dishwasher Liquid,3,460.17,1380.51,08/06/2026,Rawalpindi,Debit Card
TXN-20261056,CUST-1164,Supermarket Sales,Body Wash,2,623.2,1246.4,04/01/2026,Karachi,Cash
TXN-20261057,CUST-2224,Electronics,Laptop,2,88051.6,176103.2,04/05/2026,Multan,Credit Card
TXN-20261058,CUST-1081,Clothing,Jacket,5,4653.94,23269.7,18/02/2026,Lahore,Debit Card
TXN-20261059,CUST-1884,Supermarket Sales,Detergent Powder,1,1396.36,1396.36,30/01/2026,Karachi,Credit Card
TXN-20261060,CUST-1660,Supermarket Sales,Toothpaste,4,349,1396,30/05/2026,Karachi,Credit Card
TXN-20261061,CUST-2236,Groceries,Milk Pack 1L,4,299.55,1198.2,14/01/2026,Islamabad,Cash
TXN-20261062,CUST-1512,Electronics,Power Bank,4,2619.87,10479.48,29/05/2026,Rawalpindi,JazzCash
TXN-20261063,CUST-1052,Groceries,Cooking Oil 5L,4,2596.75,10387,12/05/2026,Rawalpindi,JazzCash
TXN-20261064,CUST-1187,Supermarket Sales,Detergent Powder,5,1430,7150,05/01/2026,Faisalabad,JazzCash
TXN-20261065,CUST-1468,Groceries,Milk Pack 1L,4,277.34,1109.36,02/05/2026,Lahore,EasyPaisa
TXN-20261066,CUST-2380,Restaurant Orders,Biryani Platter,4,596.9,2387.6,06/01/2026,Karachi,Debit Card
TXN-20261067,CUST-2178,Clothing,Jacket,2,4429.73,8859.46,10/05/2026,Karachi,JazzCash
TXN-20261068,CUST-2202,Groceries,Milk Pack 1L,4,300.25,1201,03/02/2026,Islamabad,EasyPaisa
TXN-20261069,CUST-1042,Supermarket Sales,Body Wash,2,669.24,1338.48,09/06/2026,Karachi,Debit Card
TXN-20261070,CUST-2376,Electronics,Power Bank,2,2407.27,4814.54,10/02/2026,Rawalpindi,EasyPaisa
TXN-20261071,CUST-1551,Electronics,Power Bank,4,2610.76,10443.04,19/03/2026,Karachi,Credit Card
TXN-20261072,CUST-2180,Restaurant Orders,Pizza Large,3,1732.38,5197.14,08/03/2026,Islamabad,Credit Card
TXN-20261073,CUST-1082,Clothing,Socks Pack,1,571.92,571.92,28/03/2026,Faisalabad,Cash
TXN-20261074,CUST-1358,Restaurant Orders,Burger Combo,2,817.76,1635.52,05/05/2026,Islamabad,Debit Card
TXN-20261075,CUST-1963,Groceries,Cooking Oil 5L,5,2670.22,13351.1,10/03/2026,Karachi,JazzCash
TXN-20261076,CUST-2062,Restaurant Orders,Pizza Large,4,1684.06,6736.24,28/04/2026,Lahore,Cash
TXN-20261077,CUST-2334,Restaurant Orders,Molten Lava Cake,1,462.7,462.7,24/05/2026,Lahore,JazzCash
TXN-20261078,CUST-1905,Electronics,Laptop,2,86104.37,172208.74,03/04/2026,Karachi,Debit Card
TXN-20261079,CUST-1569,Supermarket Sales,Dishwasher Liquid,1,449.93,449.93,09/02/2026,Multan,Debit Card
TXN-20261080,CUST-1371,Groceries,Basmati Rice 5kg,2,1732.14,3464.28,23/04/2026,Faisalabad,Cash
TXN-20261081,CUST-2198,Clothing,Jacket,5,4428.59,22142.95,13/02/2026,Lahore,Debit Card
TXN-20261082,CUST-1892,Groceries,Tea Pack,2,936.76,1873.52,08/02/2026,Rawalpindi,EasyPaisa
TXN-20261083,CUST-2300,Clothing,Jeans,4,2266.39,9065.56,15/04/2026,Faisalabad,JazzCash
TXN-20261084,CUST-2007,Groceries,Cooking Oil 5L,1,2585.07,2585.07,13/05/2026,Lahore,Cash
TXN-20261085,CUST-1186,Groceries,Sugar 5kg,2,742.62,1485.24,22/04/2026,Lahore,EasyPaisa
TXN-20261086,CUST-1962,Electronics,Laptop,1,88421.34,88421.34,11/06/2026,Multan,JazzCash
TXN-20261087,CUST-1712,Groceries,Tea Pack,5,940.69,4703.45,19/03/2026,Multan,Debit Card
TXN-20261088,CUST-1836,Groceries,Cooking Oil 5L,5,2685.02,13425.1,06/06/2026,Karachi,EasyPaisa
TXN-20261089,CUST-1682,Supermarket Sales,Detergent Powder,5,1454.26,7271.3,08/06/2026,Multan,EasyPaisa
TXN-20261090,CUST-1657,Groceries,Tea Pack,3,976.16,2928.48,22/01/2026,Lahore,JazzCash
TXN-20261091,CUST-2372,Groceries,Tea Pack,2,971.38,1942.76,14/05/2026,Rawalpindi,Debit Card
TXN-20261092,CUST-1214,Clothing,T-Shirt,3,1201.4,3604.2,14/05/2026,Islamabad,Credit Card
TXN-20261093,CUST-1329,Electronics,Smart Phone,5,46756.44,233782.2,01/06/2026,Islamabad,Credit Card
TXN-20261094,CUST-1675,Groceries,Tea Pack,1,996.26,996.26,16/01/2026,Islamabad,Debit Card
TXN-20261095,CUST-1843,Restaurant Orders,Biryani Platter,1,577.43,577.43,25/04/2026,Islamabad,JazzCash
TXN-20261096,CUST-2420,Electronics,Power Bank,2,2459.75,4919.5,29/05/2026,Rawalpindi,JazzCash
TXN-20261097,CUST-2014,Restaurant Orders,Burger Combo,3,837.28,2511.84,20/06/2026,Multan,JazzCash
TXN-20261098,CUST-1590,Clothing,Jacket,2,4508.85,9017.7,27/01/2026,Islamabad,JazzCash
TXN-20261099,CUST-2356,Restaurant Orders,Burger Combo,3,877.44,2632.32,27/04/2026,Lahore,Credit Card
TXN-20261100,CUST-1820,Supermarket Sales,Toothpaste,1,335.37,335.37,19/04/2026,Karachi,EasyPaisa
TXN-20261101,CUST-2126,Clothing,Jacket,5,4310.13,21550.65,14/04/2026,Rawalpindi,JazzCash
TXN-20261102,CUST-1075,Restaurant Orders,Cold Drink 1.5L,5,155.58,777.9,08/05/2026,Multan,EasyPaisa
TXN-20261103,CUST-1931,Supermarket Sales,Toothpaste,4,358.11,1432.44,11/02/2026,Karachi,JazzCash
TXN-20261104,CUST-1180,Clothing,Jacket,2,4595.02,9190.04,12/05/2026,Rawalpindi,Cash
TXN-20261105,CUST-1644,Clothing,Jacket,2,4488.01,8976.02,24/05/2026,Islamabad,Cash
TXN-20261106,CUST-1516,Restaurant Orders,Cold Drink 1.5L,3,144.16,432.48,27/05/2026,Islamabad,Cash
TXN-20261107,CUST-1662,Restaurant Orders,Burger Combo,3,817.51,2452.53,06/04/2026,Islamabad,Debit Card
TXN-20261108,CUST-1237,Supermarket Sales,Shampoo,2,874.75,1749.5,31/05/2026,Faisalabad,Cash
TXN-20261109,CUST-1827,Groceries,Sugar 5kg,4,728.67,2914.68,01/01/2026,Lahore,JazzCash
TXN-20261110,CUST-2053,Groceries,Cooking Oil 5L,4,2696.31,10785.24,04/05/2026,Rawalpindi,Debit Card
TXN-20261111,CUST-1002,Restaurant Orders,Cold Drink 1.5L,4,156,624,02/05/2026,Multan,JazzCash
TXN-20261112,CUST-2346,Clothing,Jeans,4,2201.05,8804.2,26/04/2026,Multan,EasyPaisa
TXN-20261113,CUST-2111,Clothing,Kurtas,5,2876.79,14383.95,20/06/2026,Rawalpindi,EasyPaisa
TXN-20261114,CUST-1946,Supermarket Sales,Detergent Powder,3,1456.03,4368.09,19/05/2026,Lahore,EasyPaisa
TXN-20261115,CUST-1846,Groceries,Cooking Oil 5L,1,2695.15,2695.15,27/05/2026,Multan,Debit Card
TXN-20261116,CUST-1111,Restaurant Orders,Pizza Large,1,1673.75,1673.75,19/02/2026,Rawalpindi,JazzCash
TXN-20261117,CUST-1384,Restaurant Orders,Pizza Large,5,1725.45,8627.25,18/02/2026,Faisalabad,JazzCash
TXN-20261118,CUST-2061,Electronics,Smart Phone,5,45712.14,228560.7,16/02/2026,Lahore,Debit Card
TXN-20261119,CUST-1740,Clothing,Jeans,5,2272.53,11362.65,24/04/2026,Lahore,JazzCash
TXN-20261120,CUST-2275,Restaurant Orders,Biryani Platter,1,594.11,594.11,06/05/2026,Lahore,Debit Card
TXN-20261121,CUST-2020,Supermarket Sales,Detergent Powder,5,1388.09,,23/03/2026,Faisalabad,Debit Card
TXN-20261122,CUST-2280,Electronics,Smart Phone,5,47159.04,235795.2,13/02/2026,Islamabad,Credit Card
TXN-20261123,CUST-1905,Clothing,Kurtas,2,3080.49,6160.98,20/03/2026,Faisalabad,Credit Card
TXN-20261124,CUST-1105,Electronics,Smart Watch,2,6276.67,12553.34,07/01/2026,Multan,Cash
TXN-20261125,CUST-1416,Groceries,Tea Pack,2,911.88,1823.76,16/04/2026,Islamabad,Debit Card
TXN-20261126,CUST-1546,Supermarket Sales,Shampoo,2,811.91,1623.82,02/06/2026,Rawalpindi,Credit Card
TXN-20261127,CUST-2124,Supermarket Sales,Dishwasher Liquid,4,461.36,1845.44,30/01/2026,Islamabad,Cash
TXN-20261128,CUST-1268,Groceries,Tea Pack,1,955.05,955.05,04/05/2026,Lahore,EasyPaisa
TXN-20261129,CUST-1589,Clothing,T-Shirt,5,1172.3,5861.5,26/01/2026,Karachi,JazzCash
TXN-20261130,CUST-1897,Clothing,Kurtas,4,3020.47,12081.88,22/01/2026,Multan,JazzCash
TXN-20261131,CUST-2430,Clothing,Jeans,2,2172.13,4344.26,04/03/2026,Rawalpindi,EasyPaisa
TXN-20261132,CUST-1992,Restaurant Orders,Cold Drink 1.5L,4,143.13,572.52,08/06/2026,Islamabad,Credit Card
TXN-20261133,CUST-1248,Electronics,Smart Phone,4,46950.78,187803.12,11/03/2026,Rawalpindi,Debit Card
TXN-20261134,CUST-1059,Supermarket Sales,Body Wash,2,672.26,1344.52,30/05/2026,Rawalpindi,Debit Card
TXN-20261135,CUST-2290,Electronics,Laptop,5,87033.06,435165.3,18/01/2026,Islamabad,Cash
TXN-20261136,CUST-2246,Supermarket Sales,Shampoo,5,878.09,4390.45,13/03/2026,Faisalabad,Credit Card
TXN-20261137,CUST-1490,Restaurant Orders,Molten Lava Cake,3,470.58,1411.74,29/03/2026,Multan,Debit Card
TXN-20261138,CUST-2453,Supermarket Sales,Body Wash,3,633.49,1900.47,29/03/2026,Karachi,EasyPaisa
TXN-20261139,CUST-1324,Restaurant Orders,Biryani Platter,2,570.95,1141.9,15/06/2026,Lahore,JazzCash
TXN-20261140,CUST-1636,Supermarket Sales,Shampoo,2,884.12,1768.24,16/04/2026,Rawalpindi,EasyPaisa
TXN-20261141,CUST-2128,Supermarket Sales,Dishwasher Liquid,1,431.15,431.15,18/05/2026,Lahore,EasyPaisa
TXN-20261142,CUST-1028,Electronics,Bluetooth Speaker,4,3665.21,14660.84,03/06/2026,Islamabad,EasyPaisa
TXN-20261143,CUST-2131,Clothing,T-Shirt,3,1154.97,3464.91,19/02/2026,Faisalabad,Cash
TXN-20261144,CUST-1835,Clothing,T-Shirt,3,1231.01,3693.03,19/02/2026,Lahore,JazzCash
TXN-20261145,CUST-1190,Groceries,Basmati Rice 5kg,4,1752.17,7008.68,03/04/2026,Lahore,Debit Card
TXN-20261146,CUST-1460,Supermarket Sales,Dishwasher Liquid,2,436.91,873.82,13/06/2026,Faisalabad,Cash
TXN-20261147,CUST-1232,Groceries,Milk Pack 1L,2,290.01,580.02,22/05/2026,Karachi,JazzCash
TXN-20261148,CUST-1945,Restaurant Orders,Molten Lava Cake,5,435.4,2177,02/02/2026,Multan,Cash
TXN-20261149,CUST-1240,Clothing,Kurtas,2,3130.07,6260.14,14/05/2026,Multan,Debit Card
TXN-20261150,CUST-2326,Clothing,T-Shirt,5,1259.03,6295.15,07/06/2026,Islamabad,JazzCash
TXN-20261151,CUST-1315,Supermarket Sales,Shampoo,1,887.22,887.22,24/03/2026,Faisalabad,EasyPaisa
TXN-20261152,CUST-2020,Groceries,Cooking Oil 5L,4,2646.85,10587.4,07/05/2026,Islamabad,JazzCash
TXN-20261153,CUST-2467,Electronics,Laptop,4,81149.2,324596.8,17/05/2026,Faisalabad,Debit Card
TXN-20261154,CUST-1597,Electronics,Power Bank,1,2423.65,2423.65,27/05/2026,Lahore,Credit Card
TXN-20261155,CUST-2042,Supermarket Sales,Shampoo,2,885.44,1770.88,12/02/2026,Islamabad,Debit Card
TXN-20261156,CUST-2444,Electronics,Smart Phone,4,42875.43,171501.72,07/01/2026,Rawalpindi,Debit Card
TXN-20261157,CUST-1559,Groceries,Basmati Rice 5kg,2,1729.41,3458.82,29/03/2026,Lahore,Debit Card
TXN-20261158,CUST-1850,Restaurant Orders,Burger Combo,5,887.7,4438.5,08/06/2026,Faisalabad,Cash
TXN-20261159,CUST-1988,Supermarket Sales,Dishwasher Liquid,1,433.12,433.12,09/01/2026,Faisalabad,Debit Card
TXN-20261160,CUST-1967,Electronics,Laptop,4,81277.02,325108.08,15/01/2026,Islamabad,JazzCash
TXN-20261161,CUST-1499,Supermarket Sales,Shampoo,1,816.16,816.16,24/05/2026,Lahore,Debit Card
TXN-20261162,CUST-1935,Supermarket Sales,Toothpaste,4,335.85,1343.4,01/03/2026,Rawalpindi,JazzCash
TXN-20261163,CUST-2128,Electronics,Power Bank,4,2470.98,9883.92,08/06/2026,Rawalpindi,Cash
